"","Indice","response","phi_l_ed","phi_l_jw","phi_l_dm1","phi_l_dm2","phi_f_ed","phi_f_jw","phi_f_dm1","phi_f_dm2","phi_m_ed","phi_m_jw","phi_m_dm1","phi_m_dm2","phi_addr","phi_age","phi_res_city","phi_race","phi_ethnic","phi_party","phi_gender","phi_birth_st"
"21295",21295,0,5,0.444444444444445,3,3,6,0.552380952380952,3,3,6,0.45,3,3,0,0,0,1,0,0,0,0
"21296",21296,0,4,0.323809523809524,3,3,0,0,0,0,6,0.604761904761905,3,3,12,0,1,1,1,1,1,0
"21297",21297,0,5,0.533333333333333,2,2,0,0,0,0,6,0.323809523809524,3,3,10,0,0,1,1,1,1,1
"21298",21298,0,5,1,2,2,5,0.273333333333333,2,2,8,0.558333333333333,3,3,0,0,0,1,0,1,0,0
"21299",21299,0,4,0.4,2,2,5,1,3,3,6,0.552380952380952,3,3,8,0,1,1,1,1,1,1
"21300",21300,0,5,0.527777777777778,3,3,6,0.361111111111111,3,3,7,0.462962962962963,4,3,11,1,0,1,1,1,1,1
"21301",21301,0,4,0.364285714285714,1,1,3,0.411111111111111,2,2,6,0.544444444444445,3,3,11,1,0,1,1,1,1,0
"21302",21302,0,9,0.55,3,3,4,0.444444444444445,2,2,4,0.333333333333333,4,4,10,1,0,1,1,1,1,0
"21303",21303,0,6,0.535714285714286,2,2,6,0.361111111111111,4,4,5,0.361111111111111,3,3,13,0,0,1,1,1,1,0
"21304",21304,0,7,0.459259259259259,3,4,0,0,0,0,7,0.546296296296296,4,4,14,0,0,1,1,1,1,1
"21305",21305,0,7,0.481481481481482,4,4,0,0,0,0,7,0.546296296296296,4,4,0,0,0,1,1,1,1,0
"21306",21306,0,7,0.481481481481482,4,4,0,0,0,0,7,0.546296296296296,4,4,0,0,0,1,1,1,1,0
"21307",21307,0,0,0,0,0,3,0.5,2,2,6,0.535714285714286,3,3,0,0,0,0,1,1,0,0
"21308",21308,0,7,0.459259259259259,3,3,0,0,0,0,6,0.563492063492063,4,3,15,0,0,0,1,1,1,1
"21309",21309,0,9,0.685185185185185,4,4,0,0,0,0,7,0.563492063492063,3,2,14,0,0,1,1,1,1,0
"21310",21310,0,0,0,0,0,3,0.5,2,2,6,0.535714285714286,3,3,0,0,0,0,1,1,0,0
"21311",21311,0,7,0.481481481481482,4,4,3,0.5,2,2,7,0.412698412698413,4,4,0,0,0,0,1,1,0,1
"21312",21312,0,0,0,0,0,0,0,0,0,6,0.507142857142857,3,3,0,0,0,1,1,1,1,0
"21313",21313,0,8,1,4,4,0,0,0,0,5,0.422222222222222,3,4,10,0,1,1,1,1,1,0
"21314",21314,0,0,0,0,0,0,0,0,0,6,0.507142857142857,3,3,0,0,0,1,1,1,1,0
"21315",21315,0,0,0,0,0,6,0.535714285714286,2,2,5,0.45,3,3,0,0,0,1,1,1,0,0
"21316",21316,0,0,0,0,0,0,0,0,0,6,0.507142857142857,3,3,0,0,0,1,1,1,1,0
"21317",21317,0,6,0.468253968253968,4,4,0,0,0,0,6,0.438095238095238,2,3,10,0,0,1,1,1,1,1
"21318",21318,0,0,0,0,0,0,0,0,0,6,0.507142857142857,3,3,0,0,0,1,1,1,1,0
"21319",21319,0,0,0,0,0,6,0.535714285714286,2,2,4,0.279365079365079,2,2,0,0,0,1,1,1,0,1
"21320",21320,0,6,0.444444444444445,2,2,0,0,0,0,0,0,0,0,15,0,1,1,1,0,1,0
"21321",21321,0,4,0.3,2,2,0,0,0,0,6,1,2,2,11,0,0,1,1,1,1,1
"21322",21322,0,0,0,0,0,6,0.535714285714286,2,2,4,0.279365079365079,2,2,0,0,0,1,1,1,0,1
"21323",21323,0,0,0,0,0,6,0.535714285714286,2,2,5,0.45,3,3,0,0,0,1,1,1,0,0
"21324",21324,0,5,0.555555555555556,2,2,0,0,0,0,1,0.08,0,0,11,0,0,1,1,1,1,0
"21325",21325,0,7,0.563492063492063,3,3,0,0,0,0,1,0.08,0,0,9,0,0,1,1,1,0,0
"21326",21326,0,4,0.333333333333333,3,3,7,1,4,4,5,1,2,2,0,0,0,1,0,1,1,0
"21327",21327,0,4,0.333333333333333,3,3,5,0.438095238095238,2,2,4,0.533333333333333,2,2,0,0,0,0,0,1,0,0
"21328",21328,0,0,0,0,0,7,0.563492063492063,3,3,2,0.277777777777778,1,1,0,0,0,1,0,0,1,1
"21329",21329,0,6,0.55,2,2,4,0.357142857142857,2,2,6,1,3,3,12,1,0,1,1,1,1,1
"21330",21330,0,6,0.402777777777778,3,3,5,0.45,2,2,8,0.546296296296296,4,4,11,1,0,1,1,1,1,1
"21331",21331,0,8,0.495,3,3,5,0.422222222222222,3,2,7,0.425925925925926,3,3,14,1,1,1,1,1,0,1
"21332",21332,0,4,0.516666666666667,3,3,0,0,0,0,3,1,2,2,15,1,0,1,0,0,1,0
"21333",21333,0,5,0.516666666666667,1,1,7,0.541666666666667,3,3,7,0.37037037037037,3,3,0,0,0,1,0,1,0,0
"21334",21334,0,3,0.366666666666667,2,2,9,0.574074074074074,4,4,2,0.277777777777778,1,1,17,0,0,1,1,1,1,1
"21335",21335,0,7,0.541666666666667,3,3,6,0.486111111111111,2,2,2,0.2,1,1,14,0,0,1,1,1,1,1
"21336",21336,0,3,0.5,2,2,0,0,0,0,5,1,2,2,12,0,0,1,0,1,1,1
"21337",21337,0,7,0.546296296296296,4,4,0,0,0,0,5,0.527777777777778,2,2,13,0,1,1,0,1,1,1
"21338",21338,0,0,0,0,0,7,0.558333333333333,3,3,4,0.422222222222222,3,3,0,1,0,1,1,1,0,1
"21339",21339,0,0,0,0,0,6,0.4375,2,1,5,0.422222222222222,2,2,0,0,0,1,0,0,1,0
"21340",21340,0,5,0.516666666666667,1,1,7,0.45,3,3,5,0.339814814814815,2,2,0,0,0,1,1,1,1,0
"21341",21341,0,8,1,4,4,9,0.56969696969697,4,4,7,0.56547619047619,4,3,11,0,0,1,1,1,1,1
"21342",21342,0,4,0.516666666666667,3,3,4,0.516666666666667,2,2,5,0.452777777777778,3,3,16,1,0,1,1,1,1,0
"21343",21343,0,6,0.571428571428572,3,3,9,0.56969696969697,4,4,6,0.361111111111111,3,3,12,1,0,1,1,1,1,0
"21344",21344,0,4,0.516666666666667,3,3,0,0,0,0,3,0.366666666666667,1,1,13,0,0,1,0,1,1,1
"21345",21345,0,7,1,3,3,0,0,0,0,4,1,2,2,11,0,0,1,1,0,1,0
"21346",21346,0,0,0,0,0,7,0.558333333333333,3,3,4,0.422222222222222,3,3,0,1,0,1,1,1,0,1
"21347",21347,0,0,0,0,0,5,0.544444444444445,3,3,5,0.4,1,2,0,0,0,1,0,0,0,0
"21348",21348,0,10,0.503787878787879,4,4,5,0.476190476190476,3,3,4,0.472222222222222,2,2,0,0,0,1,1,1,0,0
"21349",21349,0,8,0.479978354978355,4,4,4,0.391428571428572,2,2,3,0.366666666666667,3,3,13,1,1,1,1,0,1,1
"21350",21350,0,8,0.409090909090909,4,4,7,1,4,4,3,0.5,1,1,8,1,1,1,1,0,1,1
"21351",21351,0,10,0.472727272727273,3,3,6,0.507142857142857,3,3,5,0.527777777777778,4,4,10,0,1,1,1,1,1,0
"21352",21352,0,4,0.361111111111111,2,2,0,0,0,0,7,0.569444444444445,4,4,11,0,0,0,1,1,1,1
"21353",21353,0,7,0.541666666666667,3,3,0,0,0,0,5,0.544444444444445,2,2,13,0,0,0,1,1,1,1
"21354",21354,0,3,0.25,2,2,8,0.562962962962963,3,3,6,0.563492063492063,3,3,0,0,0,1,1,1,1,1
"21355",21355,0,0,0,0,0,7,0.497354497354497,4,4,8,0.574074074074074,3,3,0,0,0,1,1,1,0,0
"21356",21356,0,3,0.366666666666667,2,2,0,0,0,0,4,0.516666666666667,3,3,16,0,0,1,1,1,1,0
"21357",21357,0,5,0.535714285714286,2,2,0,0,0,0,3,0.472222222222222,2,2,15,0,0,1,1,1,1,0
"21358",21358,0,5,0.404761904761905,3,3,8,0.459259259259259,4,4,2,0.277777777777778,2,2,13,0,0,1,1,1,1,0
"21359",21359,0,5,0.527777777777778,2,2,9,0.664021164021164,4,4,2,0.222222222222222,1,1,13,0,0,1,1,1,1,0
"21360",21360,0,6,0.535714285714286,4,4,0,0,0,0,7,0.488095238095238,4,4,12,0,1,1,1,1,1,1
"21361",21361,0,6,0.535714285714286,2,2,0,0,0,0,7,0.5,3,3,9,0,0,1,1,1,1,0
"21362",21362,0,0,0,0,0,7,0.488095238095238,4,4,8,0.654761904761905,4,3,0,0,0,1,1,0,0,0
"21363",21363,0,6,1,2,2,5,0.398809523809524,3,3,7,0.558333333333333,3,3,13,0,1,1,1,1,1,1
"21364",21364,0,4,0.516666666666667,3,3,0,0,0,0,7,1,4,4,1,0,0,1,1,1,1,1
"21365",21365,0,5,0.364285714285714,2,3,0,0,0,0,0,0,0,0,7,0,0,1,1,1,1,0
"21366",21366,0,0,0,0,0,7,0.488095238095238,4,4,8,0.654761904761905,4,3,0,0,0,1,1,0,0,0
"21367",21367,0,7,1,3,3,6,0.571428571428572,3,3,7,0.563492063492063,4,4,9,0,1,1,1,1,1,1
"21368",21368,0,3,0.366666666666667,2,2,0,0,0,0,6,0.555555555555556,3,3,12,0,0,1,1,0,1,0
"21369",21369,0,7,0.546296296296296,3,3,0,0,0,0,5,0.544444444444445,3,3,14,0,0,1,1,0,1,0
"21370",21370,0,4,1,3,3,8,0.558333333333333,4,4,5,0.475,2,2,0,0,0,1,1,0,1,0
"21371",21371,0,4,1,3,3,7,0.558333333333333,3,3,6,1,3,2,0,0,0,1,1,0,0,0
"21372",21372,0,4,0.516666666666667,3,3,0,0,0,0,6,0.412698412698413,2,2,11,0,0,1,1,1,1,0
"21373",21373,0,4,0.388888888888889,2,2,0,0,0,0,8,0.625925925925926,4,4,16,0,0,1,1,1,1,0
"21374",21374,0,0,0,0,0,7,0.509920634920635,4,4,7,0.648148148148148,4,4,0,0,0,1,0,1,1,0
"21375",21375,0,3,0.25,2,2,5,0.434920634920635,3,3,8,0.447619047619048,2,2,0,0,0,1,1,1,0,0
"21376",21376,0,5,0.341666666666667,3,3,0,0,0,0,5,0.527777777777778,1,1,11,0,1,1,0,1,1,1
"21377",21377,0,8,1,3,3,0,0,0,0,5,0.535714285714286,3,3,9,0,1,1,1,0,1,1
"21378",21378,0,8,1,4,4,5,0.341666666666667,3,3,9,1,3,3,13,0,1,1,1,1,1,1
"21379",21379,0,7,0.5,4,4,8,1,4,4,0,0,0,0,15,1,0,1,1,1,1,1
"21380",21380,0,7,0.472222222222222,4,4,0,0,0,0,3,0.225,2,2,15,0,0,0,1,0,1,1
"21381",21381,0,7,0.488095238095238,4,4,0,0,0,0,7,1,4,4,15,0,0,0,1,0,1,0
"21382",21382,0,0,0,0,0,5,0.357142857142857,2,2,6,1,4,4,0,1,0,1,1,1,0,1
"21383",21383,0,8,0.569444444444445,4,4,5,0.357142857142857,2,2,8,1,3,3,0,0,0,1,0,1,0,1
"21384",21384,0,7,0.638888888888889,3,3,0,0,0,0,7,1,4,4,10,0,0,1,1,1,1,0
"21385",21385,0,7,0.616666666666667,3,3,0,0,0,0,7,0.577380952380952,3,3,10,1,0,0,1,0,1,1
"21386",21386,0,0,0,0,0,5,0.438095238095238,3,3,5,0.323809523809524,2,2,0,0,0,1,1,0,1,1
"21387",21387,0,0,0,0,0,6,0.535714285714286,2,3,7,0.626984126984127,4,4,0,1,0,1,0,1,0,1
"21388",21388,0,0,0,0,0,6,1,3,3,0,0,0,0,0,0,0,1,1,1,0,1
"21389",21389,0,0,0,0,0,6,0.46031746031746,2,2,7,1,2,2,0,0,0,1,1,1,0,1
"21390",21390,0,6,0.45,3,3,3,0.177777777777778,2,2,8,1,4,4,14,0,0,1,1,1,1,1
"21391",21391,0,6,0.472222222222222,3,3,5,0.444444444444445,2,2,7,1,4,4,11,0,0,1,1,1,1,1
"21392",21392,0,0,0,0,0,5,0.438095238095238,3,3,5,0.323809523809524,2,2,0,0,0,1,1,1,1,1
"21393",21393,0,0,0,0,0,4,0.516666666666667,2,1,5,0.422222222222222,3,3,0,0,0,1,0,1,0,1
"21394",21394,0,7,0.558333333333333,4,4,6,0.552380952380952,3,3,3,0.377777777777778,1,1,11,1,0,1,1,1,1,1
"21395",21395,0,7,0.654761904761905,4,4,4,0.233333333333333,2,1,7,0.625925925925926,2,2,21,1,0,1,1,1,1,1
"21396",21396,0,7,0.577380952380952,3,3,0,0,0,0,7,1,4,4,14,0,1,1,1,1,1,1
"21397",21397,0,7,0.472222222222222,4,4,0,0,0,0,7,0.31948051948052,2,2,14,0,0,1,1,1,1,1
"21398",21398,0,7,0.486111111111111,4,4,4,0.533333333333333,3,3,5,0.476190476190476,3,3,0,0,0,1,1,0,1,1
"21399",21399,0,7,0.486111111111111,4,4,4,0.422222222222222,2,2,6,0.476190476190476,4,4,0,0,0,1,1,1,0,1
"21400",21400,0,8,0.654761904761905,4,4,0,0,0,0,4,0.388888888888889,3,3,8,0,0,0,1,1,1,1
"21401",21401,0,9,0.533333333333333,3,3,0,0,0,0,5,0.5,4,4,9,0,0,0,1,0,1,1
"21402",21402,0,0,0,0,0,6,0.535714285714286,2,3,7,0.626984126984127,4,4,0,1,0,1,0,1,0,1
"21403",21403,0,0,0,0,0,4,0.516666666666667,2,1,5,0.422222222222222,3,3,0,0,0,1,0,0,0,1
"21404",21404,0,0,0,0,0,6,0.563492063492063,3,3,7,1,2,2,0,0,0,1,1,1,1,1
"21405",21405,0,0,0,0,0,6,1,3,3,0,0,0,0,0,0,0,1,1,1,0,1
"21406",21406,0,9,0.472222222222222,4,4,7,0.481481481481482,4,4,0,0,0,0,16,0,0,1,1,1,1,1
"21407",21407,0,7,0.577380952380952,3,3,7,0.409090909090909,3,3,6,1,4,4,8,0,0,1,1,1,1,1
"21408",21408,0,8,0.569444444444445,4,4,0,0,0,0,8,1,3,3,0,0,0,1,0,1,1,1
"21409",21409,0,8,0.488095238095238,4,4,0,0,0,0,7,1,3,3,8,0,0,1,1,1,1,0
"21410",21410,0,0,0,0,0,5,0.357142857142857,2,2,1,1,1,1,0,1,0,1,1,1,0,1
"21411",21411,0,8,0.569444444444445,4,4,0,0,0,0,8,1,3,3,0,0,0,1,0,1,1,1
"21412",21412,0,7,0.488095238095238,3,3,0,0,0,0,5,0.527777777777778,3,3,11,0,0,1,0,1,1,0
"21413",21413,0,6,0.488095238095238,3,3,0,0,0,0,6,0.571428571428572,2,2,14,0,0,0,1,0,1,0
"21414",21414,0,7,0.472222222222222,4,4,5,0.422222222222222,3,3,4,0.366666666666667,1,1,10,1,0,1,1,1,1,1
"21415",21415,0,7,0.5025,3,3,6,0.438095238095238,2,2,3,0.472222222222222,2,2,12,0,1,0,1,1,1,1
"21416",21416,0,8,0.675925925925926,3,3,0,0,0,0,4,0.422222222222222,2,2,11,0,0,1,0,1,1,1
"21417",21417,0,5,0.375,3,2,0,0,0,0,4,0.516666666666667,2,2,14,0,0,0,1,0,1,1
"21418",21418,0,0,0,0,0,6,0.552380952380952,3,3,6,0.438095238095238,2,2,0,0,0,1,1,1,1,1
"21419",21419,0,0,0,0,0,4,0.533333333333333,2,3,1,0.0933333333333333,0,0,0,0,0,1,1,0,1,1
"21420",21420,0,13,0.475,4,4,0,0,0,0,7,0.453703703703704,2,2,11,0,0,1,1,1,0,1
"21421",21421,0,12,0.561111111111111,4,4,0,0,0,0,9,0.582010582010582,4,3,13,0,0,1,1,1,0,1
"21422",21422,0,8,0.526984126984127,4,4,4,0.333333333333333,4,4,8,0.518518518518519,4,4,0,0,0,1,1,1,0,1
"21423",21423,0,13,0.577777777777778,4,4,7,0.518518518518519,4,4,7,0.481481481481482,3,3,11,0,1,1,1,1,1,0
"21424",21424,0,6,0.552380952380952,3,3,0,0,0,0,3,1,1,1,7,0,0,1,1,1,1,1
"21425",21425,0,4,0.533333333333333,2,2,0,0,0,0,1,1,1,1,14,0,0,1,1,1,1,0
"21426",21426,0,0,0,0,0,6,0.412698412698413,4,4,6,1,4,4,0,0,0,1,0,1,0,1
"21427",21427,0,0,0,0,0,7,1,4,4,5,1,2,2,0,0,0,1,1,1,0,0
"21428",21428,0,4,0.323809523809524,3,3,0,0,0,0,4,0.357142857142857,3,3,13,0,0,1,1,1,1,0
"21429",21429,0,3,0.33,1,1,0,0,0,0,4,0.333333333333333,3,3,13,0,0,1,1,1,1,0
"21430",21430,0,0,0,0,0,8,0.562962962962963,4,3,6,0.611111111111111,3,3,0,0,0,1,1,1,1,0
"21431",21431,0,0,0,0,0,5,1,3,3,6,0.544444444444445,4,4,0,0,0,1,1,1,1,0
"21432",21432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"21433",21433,0,4,0.516666666666667,2,2,0,0,0,0,2,0.216666666666667,1,1,8,0,0,1,0,1,1,1
"21434",21434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"21435",21435,0,0,0,0,0,7,1,4,4,5,1,2,2,0,0,0,1,1,1,0,0
"21436",21436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"21437",21437,0,6,0.552380952380952,4,4,0,0,0,0,5,0.544444444444445,3,3,13,0,0,1,1,1,1,0
"21438",21438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"21439",21439,0,0,0,0,0,9,1,4,4,6,0.544444444444445,4,4,0,0,0,1,1,0,1,1
"21440",21440,0,0,0,0,0,9,1,4,4,6,0.544444444444445,4,4,0,0,0,1,1,1,1,1
"21441",21441,0,0,0,0,0,6,0.412698412698413,4,4,6,1,4,4,0,0,0,1,0,1,0,1
"21442",21442,0,2,0.24,0,0,5,0.411375661375661,3,3,6,0.544444444444445,4,4,7,0,0,1,1,1,1,0
"21443",21443,0,4,0.4,2,2,5,0.411375661375661,3,3,4,0.284126984126984,3,3,9,0,0,1,1,1,1,0
"21444",21444,0,6,0.438095238095238,3,3,0,0,0,0,2,0.277777777777778,1,1,13,0,0,1,1,1,1,0
"21445",21445,0,6,0.552380952380952,3,3,0,0,0,0,4,0.516666666666667,2,2,10,0,0,1,1,1,1,0
"21446",21446,0,0,0,0,0,8,0.488095238095238,3,3,6,1,4,4,0,0,0,1,1,0,0,1
"21447",21447,0,5,1,2,2,6,0.341666666666667,4,4,5,0.527777777777778,3,3,0,0,0,1,1,0,1,0
"21448",21448,0,4,0.422222222222222,2,2,0,0,0,0,6,0.563492063492063,4,4,12,0,0,1,1,0,1,0
"21449",21449,0,6,0.552380952380952,3,3,0,0,0,0,4,0.266666666666667,3,3,13,0,0,1,1,0,1,0
"21450",21450,0,0,0,0,0,8,0.488095238095238,3,3,6,1,4,4,0,0,0,1,1,0,0,1
"21451",21451,0,5,1,2,2,7,1,3,3,6,0.486111111111111,2,3,0,0,0,1,1,0,1,0
"21452",21452,0,7,0.541666666666667,3,3,0,0,0,0,6,0.405,2,1,16,0,0,1,1,1,1,1
"21453",21453,0,8,1,4,4,0,0,0,0,0,0,0,0,15,0,0,1,1,1,1,0
"21454",21454,0,7,0.535714285714286,3,3,6,0.457142857142857,3,3,4,0.361111111111111,2,1,14,0,0,1,1,1,1,1
"21455",21455,0,8,1,4,4,6,1,4,4,7,0.486111111111111,3,3,12,0,0,1,1,1,1,1
"21456",21456,0,5,0.527777777777778,3,3,0,0,0,0,7,0.333333333333333,3,3,12,0,0,1,1,1,1,0
"21457",21457,0,9,0.55,3,4,0,0,0,0,9,1,4,4,14,0,0,1,1,1,1,0
"21458",21458,0,0,0,0,0,4,1,2,2,8,0.509259259259259,4,4,0,0,0,1,1,0,1,1
"21459",21459,0,3,0.366666666666667,2,2,6,0.45,3,3,7,0.388888888888889,2,2,12,0,0,1,1,1,1,1
"21460",21460,0,7,1,4,3,2,0.0666666666666666,0,0,6,0.544444444444445,3,3,14,1,0,1,0,1,1,1
"21461",21461,0,6,0.476190476190476,3,3,6,0.444444444444445,2,2,6,0.563492063492063,4,4,14,0,0,1,1,0,1,1
"21462",21462,0,7,1,3,3,5,0.5,3,3,5,0.527777777777778,3,3,15,1,0,1,1,0,1,1
"21463",21463,0,7,1,4,4,4,0.333333333333333,2,2,5,0.444444444444445,3,3,3,0,0,1,1,0,1,0
"21464",21464,0,9,0.582010582010582,4,4,0,0,0,0,5,0.544444444444445,3,3,14,0,1,1,1,1,1,0
"21465",21465,0,5,0.476190476190476,2,2,0,0,0,0,4,0.323809523809524,2,2,11,0,1,1,1,0,1,0
"21466",21466,0,6,0.563492063492063,4,4,6,0.486111111111111,3,2,4,0.266666666666667,2,2,13,0,1,1,1,1,1,0
"21467",21467,0,7,1,3,3,6,1,3,3,3,0.327777777777778,1,1,11,0,1,1,1,1,1,0
"21468",21468,0,5,0.533333333333333,1,1,0,0,0,0,3,0.33,2,2,9,0,0,1,1,1,1,0
"21469",21469,0,6,0.544444444444445,3,3,0,0,0,0,3,0.24,1,1,12,0,0,1,1,0,1,0
"21470",21470,0,6,0.552380952380952,3,3,4,0.555555555555556,3,3,5,0.544444444444445,3,3,0,0,0,1,1,0,0,0
"21471",21471,0,6,0.544444444444445,3,3,4,1,3,3,3,0.44,2,2,0,0,0,1,0,0,0,1
"21472",21472,0,5,0.422222222222222,2,2,0,0,0,0,9,0.358730158730159,3,3,11,0,0,1,0,1,1,1
"21473",21473,0,5,1,2,2,0,0,0,0,5,0.438095238095238,2,3,11,0,1,0,1,0,1,1
"21474",21474,0,5,0.588888888888889,3,3,5,0.555555555555556,3,3,6,1,2,3,0,0,0,0,0,0,1,0
"21475",21475,0,5,0.273333333333333,3,3,6,1,3,3,6,1,2,3,11,1,0,1,1,1,1,1
"21476",21476,0,8,1,4,4,0,0,0,0,5,1,2,2,9,0,1,1,1,1,1,0
"21477",21477,0,7,0.486111111111111,3,3,0,0,0,0,5,0.404761904761905,3,3,14,0,0,1,1,0,1,1
"21478",21478,0,7,0.583333333333333,4,4,7,0.558333333333333,4,4,3,0.472222222222222,2,2,0,0,0,1,1,0,1,0
"21479",21479,0,8,0.5,4,3,7,0.430555555555556,3,3,6,1,3,3,0,1,0,1,1,0,0,0
"21480",21480,0,6,0.514285714285714,3,3,0,0,0,0,4,0.533333333333333,3,2,14,0,1,1,1,0,1,1
"21481",21481,0,6,0.571428571428572,4,4,0,0,0,0,3,0.28,2,2,12,0,0,1,0,1,1,0
"21482",21482,0,8,0.447619047619048,3,3,8,1,4,4,6,0.544444444444445,3,3,0,0,0,1,1,0,0,0
"21483",21483,0,8,0.582010582010582,4,4,7,1,2,2,4,0.516666666666667,2,3,11,1,1,1,1,1,1,1
"21484",21484,0,8,0.447619047619048,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
"21485",21485,0,6,0.571428571428572,4,4,0,0,0,0,0,0,0,0,12,0,0,1,0,1,1,0
"21486",21486,0,8,0.447619047619048,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
"21487",21487,0,0,0,0,0,8,1,4,4,6,0.544444444444445,3,3,0,0,0,1,0,0,0,0
"21488",21488,0,9,0.576190476190476,4,4,9,0.481481481481482,3,3,6,1,3,3,0,0,0,1,0,0,1,0
"21489",21489,0,9,0.576190476190476,4,4,8,0.4,3,3,7,1,4,4,0,0,0,1,0,0,0,0
"21490",21490,0,13,0.576190476190476,4,4,7,0.468518518518519,3,3,8,1,4,4,15,0,0,1,1,1,1,1
"21491",21491,0,12,0.581349206349206,3,3,8,0.468518518518519,4,4,1,1,1,1,3,1,0,1,1,1,1,0
"21492",21492,0,5,0.555555555555556,3,3,0,0,0,0,7,1,4,4,14,0,0,1,1,1,1,1
"21493",21493,0,3,0.366666666666667,2,2,0,0,0,0,6,0.552380952380952,4,4,9,0,0,1,0,0,1,1
"21494",21494,0,0,0,0,0,7,1,4,4,7,1,4,4,0,0,0,1,1,1,1,1
"21495",21495,0,0,0,0,0,5,0.490476190476191,2,2,7,0.535714285714286,4,4,0,0,0,1,1,0,0,0
"21496",21496,0,7,1,4,4,0,0,0,0,1,0.166666666666667,1,1,9,0,0,1,1,1,1,1
"21497",21497,0,16,0.563725490196078,4,4,0,0,0,0,4,0.516666666666667,2,2,2,0,0,1,1,1,1,1
"21498",21498,0,0,0,0,0,5,0.490476190476191,2,2,7,0.535714285714286,4,4,0,0,0,1,1,1,0,0
"21499",21499,0,0,0,0,0,5,0.434920634920635,3,3,5,1,2,2,0,0,0,1,1,1,0,0
"21500",21500,0,5,0.527777777777778,3,3,0,0,0,0,5,1,2,2,8,0,0,1,1,1,1,1
"21501",21501,0,3,0.45,1,1,0,0,0,0,3,0.4,2,2,13,0,0,1,1,0,1,1
"21502",21502,0,0,0,0,0,7,1,4,4,7,1,4,4,0,0,0,1,1,1,1,1
"21503",21503,0,0,0,0,0,5,0.434920634920635,3,3,5,1,2,2,0,0,0,1,1,0,0,0
"21504",21504,0,6,0.563492063492063,3,3,0,0,0,0,6,0.535714285714286,3,3,10,0,1,1,1,1,1,1
"21505",21505,0,5,0.555555555555556,2,2,0,0,0,0,5,0.257142857142857,3,3,11,0,0,1,1,1,1,0
"21506",21506,0,0,0,0,0,5,0.544444444444445,2,2,6,0.342857142857143,2,2,0,0,0,1,1,1,0,0
"21507",21507,0,5,0.555555555555556,3,3,5,0.555555555555556,3,3,6,0.552380952380952,3,4,11,0,1,1,1,1,1,1
"21508",21508,0,9,1,4,4,0,0,0,0,5,0.404761904761905,2,2,14,0,0,1,1,0,1,0
"21509",21509,0,0,0,0,0,5,0.46031746031746,4,4,3,0.225,1,1,0,0,0,1,1,1,0,1
"21510",21510,0,7,0.472222222222222,3,3,6,0.468253968253968,2,2,11,0.555555555555556,4,4,6,1,0,1,1,1,1,1
"21511",21511,0,7,0.472222222222222,3,3,5,0.444444444444445,3,3,3,0.366666666666667,2,1,15,0,1,1,1,1,1,0
"21512",21512,0,6,1,4,4,0,0,0,0,5,0.25,3,3,11,0,0,1,1,1,1,1
"21513",21513,0,8,0.488888888888889,3,3,0,0,0,0,6,1,3,3,12,0,0,1,1,1,1,1
"21514",21514,0,0,0,0,0,5,1,2,2,5,1,4,4,0,0,0,1,1,1,0,0
"21515",21515,0,7,0.638888888888889,3,3,6,0.552380952380952,2,2,6,0.555555555555556,4,4,9,1,1,1,1,1,1,1
"21516",21516,0,5,0.544444444444445,3,3,0,0,0,0,4,0.266666666666667,2,2,8,0,1,1,0,0,1,0
"21517",21517,0,10,0.661616161616162,3,3,0,0,0,0,3,0.225,1,1,11,1,0,1,1,0,1,0
"21518",21518,0,0,0,0,0,5,1,2,2,5,1,4,4,0,0,0,1,1,1,0,0
"21519",21519,0,5,0.544444444444445,3,3,4,0.516666666666667,3,3,1,1,1,0,8,0,1,1,1,1,1,0
"21520",21520,0,5,0.468253968253968,3,3,0,0,0,0,6,0.398809523809524,2,2,10,0,1,1,1,0,1,0
"21521",21521,0,5,0.611111111111111,3,3,0,0,0,0,5,0.434920634920635,2,2,13,0,1,1,1,0,1,0
"21522",21522,0,0,0,0,0,5,0.544444444444445,2,2,6,0.342857142857143,2,2,0,0,0,1,1,1,0,0
"21523",21523,0,6,1,4,4,4,0.4,1,1,3,0.20952380952381,1,1,11,0,1,1,1,1,1,0
"21524",21524,0,6,1,4,4,0,0,0,0,5,1,4,4,12,0,1,1,0,1,1,1
"21525",21525,0,6,1,4,4,0,0,0,0,6,1,4,4,4,0,1,1,0,1,1,0
"21526",21526,0,0,0,0,0,5,0.46031746031746,4,4,3,0.225,1,1,0,0,0,1,1,1,0,1
"21527",21527,0,7,0.563492063492063,4,4,7,1,4,4,6,0.285714285714286,2,3,16,1,1,1,1,1,1,1
"21528",21528,0,6,0.611111111111111,4,4,0,0,0,0,3,0.33,1,1,11,0,0,1,1,0,1,0
